contract_id,account_id,start_date,end_date,annual_commit_dollars,included_monthly_compute_credits
CTR-01161,ACC-00878,2026-06-27,2027-05-31,106478.49,7146
CTR-01162,ACC-00204,2026-06-03,2027-05-31,99449.26,6829
CTR-01163,ACC-00683,2026-06-13,2027-05-31,167768.72,10331
CTR-01164,ACC-00234,2026-06-08,2027-05-31,212854.3,15423
CTR-01165,ACC-00787,2026-06-18,2027-05-31,148601.93,12487
CTR-01166,ACC-00839,2026-06-03,2027-05-31,915035.4,50830
CTR-01167,ACC-00402,2026-06-23,2027-05-31,183706.23,9618
CTR-01168,ACC-00970,2026-06-20,2027-05-31,66925.86,4833
CTR-01169,ACC-00986,2026-06-03,2027-05-31,216879.99,10304
CTR-01170,ACC-00292,2026-06-19,2027-05-31,42200.56,4413
CTR-01171,ACC-00112,2026-06-14,2027-05-31,49998.11,4269
CTR-01172,ACC-00506,2026-06-27,2027-05-31,87929.21,5423
CTR-01173,ACC-00336,2026-06-23,2027-05-31,177953.3,16560
CTR-01174,ACC-00600,2026-06-27,2027-05-31,27712.28,1545
CTR-01175,ACC-00264,2026-06-16,2027-05-31,208179.17,13928
CTR-01176,ACC-00347,2026-06-07,2027-05-31,224167.64,23368
CTR-01177,ACC-00159,2026-06-10,2027-05-31,155100.39,9330
CTR-01178,ACC-00256,2026-06-06,2027-05-31,134957.5,10819
CTR-01179,ACC-00653,2026-06-10,2027-05-31,103818.22,6691
CTR-01180,ACC-00969,2026-06-15,2027-05-31,125030.3,7127
CTR-01181,ACC-00879,2026-06-22,2027-05-31,40082.41,2497
CTR-01182,ACC-00978,2026-06-16,2027-05-31,234101.43,21822
CTR-01183,ACC-00838,2026-06-23,2027-05-31,59382.91,3613
CTR-01184,ACC-00893,2026-06-13,2027-05-31,95027.66,8123
CTR-01185,ACC-00079,2026-06-09,2027-05-31,127252.02,13496
CTR-01186,ACC-00650,2026-06-02,2027-05-31,61572.48,4479
CTR-01187,ACC-00908,2026-06-12,2027-05-31,51643.16,3185
CTR-01188,ACC-00830,2026-06-26,2027-05-31,74075.22,5692
CTR-01189,ACC-00856,2026-06-02,2027-05-31,156478.38,14591
CTR-01190,ACC-00257,2026-06-13,2027-05-31,114138.92,9283
CTR-01191,ACC-00047,2026-06-12,2027-05-31,114818.33,13637
CTR-01192,ACC-00491,2026-06-02,2027-05-31,50072.26,3375
CTR-01193,ACC-00812,2026-06-17,2027-05-31,160092.97,10963
CTR-01194,ACC-00871,2026-06-15,2027-05-31,39984.5,3369
CTR-01195,ACC-00468,2026-06-17,2027-05-31,231424.33,18106
CTR-01196,ACC-00422,2026-06-11,2027-05-31,54071.38,4951
CTR-01197,ACC-00212,2026-06-28,2027-05-31,263883.42,16263
CTR-01198,ACC-00637,2026-06-12,2027-05-31,168033.94,10522
CTR-01199,ACC-00391,2026-06-09,2027-05-31,113053.48,10723
CTR-01200,ACC-00804,2026-06-09,2027-05-31,106847.91,7999
