health_color,account_id,date,compute_credits_consumed
Green,ACC-00966,2026-03-19,1270.85
Green,ACC-00966,2026-03-26,1571.62
Green,ACC-00966,2026-04-02,1335.46
Green,ACC-00966,2026-04-09,1559.09
Green,ACC-00966,2026-04-16,1282.61
Green,ACC-00966,2026-04-23,1642.52
Green,ACC-00966,2026-04-30,1336.79
Green,ACC-00966,2026-05-07,1366.96
Green,ACC-00966,2026-05-14,1225.44
Green,ACC-00966,2026-05-21,1562.51
Green,ACC-00966,2026-05-28,1142.36
Green,ACC-00966,2026-06-04,1296.8
Green,ACC-00966,2026-06-11,1183.43
Green,ACC-00966,2026-06-18,1566.91
Green,ACC-00966,2026-06-25,1508.03
Green,ACC-00966,2026-07-02,1609.22
Green,ACC-00966,2026-07-09,1631.57
Green,ACC-00966,2026-07-16,1347.01
Green,ACC-00966,2026-07-23,1379.46
Green,ACC-00966,2026-07-30,1331.11
Green,ACC-00966,2026-08-06,1347.21
Green,ACC-00966,2026-08-13,1479.42
Green,ACC-00966,2026-08-20,1237.43
Green,ACC-00966,2026-08-27,1697.02
Green,ACC-00966,2026-09-03,1130.39
Green,ACC-00966,2026-09-10,1405.69
Green,ACC-00966,2026-09-17,1299.05
Green,ACC-00966,2026-09-24,1112.64
Green,ACC-00966,2026-10-01,1528.79
Green,ACC-00966,2026-10-08,1383.87
Green,ACC-00966,2026-10-15,1536.77
Green,ACC-00966,2026-10-22,1247.75
Green,ACC-00966,2026-10-29,1541.42
Green,ACC-00966,2026-11-05,1112.79
Green,ACC-00966,2026-11-12,1611.29
Green,ACC-00966,2026-11-19,1126.41
Green,ACC-00966,2026-11-26,1152.76
Green,ACC-00966,2026-12-03,1136.79
Green,ACC-00966,2026-12-10,1265.45
Green,ACC-00966,2026-12-17,1438.4
Green,ACC-00966,2026-12-24,1594.98
Green,ACC-00966,2026-12-31,1533.51
Green,ACC-00967,2026-01-01,2793.17
Green,ACC-00967,2026-01-08,4164.58
Green,ACC-00967,2026-01-15,4052.5
Green,ACC-00967,2026-01-22,3822.02
Green,ACC-00967,2026-01-29,3037.35
Green,ACC-00967,2026-02-05,3907.12
Green,ACC-00967,2026-02-12,4784.15
Green,ACC-00967,2026-02-19,4760.9
Green,ACC-00967,2026-02-26,4453.94
Green,ACC-00967,2026-03-05,3293.93
Green,ACC-00967,2026-03-12,4120.54
Green,ACC-00967,2026-03-19,4245.44
Green,ACC-00967,2026-03-26,3131.26
Green,ACC-00967,2026-04-02,4282.31
Green,ACC-00967,2026-04-09,3494.75
Green,ACC-00967,2026-04-16,3395.09
Green,ACC-00967,2026-04-23,4205.8
Green,ACC-00967,2026-04-30,3409.61
Green,ACC-00967,2026-05-07,3857.62
Green,ACC-00967,2026-05-14,3642.97
Green,ACC-00967,2026-05-21,4302.32
Green,ACC-00967,2026-05-28,3439.03
Green,ACC-00967,2026-06-04,4241.26
Yellow,ACC-00967,2026-06-11,3719.6
Green,ACC-00967,2026-06-18,2948.51
Green,ACC-00967,2026-06-25,4256.28
Green,ACC-00967,2026-07-02,3492.43
Green,ACC-00967,2026-07-09,4451.18
Green,ACC-00967,2026-07-16,4352.89
Green,ACC-00967,2026-07-23,4409.73
Green,ACC-00967,2026-07-30,3497.86
Green,ACC-00967,2026-08-06,2986.1
Green,ACC-00967,2026-08-13,3588.56
Red,ACC-00967,2026-08-20,2942.96
Green,ACC-00967,2026-08-27,3855.24
Green,ACC-00967,2026-09-03,4027.4
Green,ACC-00967,2026-09-10,4844.09
Green,ACC-00967,2026-09-17,4830.96
Green,ACC-00967,2026-09-24,4394.84
Green,ACC-00967,2026-10-01,3712.12
Green,ACC-00967,2026-10-08,3506.18
Green,ACC-00967,2026-10-15,4019.84
Green,ACC-00967,2026-10-22,3462.04
Green,ACC-00967,2026-10-29,4475.88
Green,ACC-00967,2026-11-05,4262.31
Green,ACC-00967,2026-11-12,5076.32
Green,ACC-00967,2026-11-19,5153.68
Green,ACC-00967,2026-11-26,4419.26
Green,ACC-00967,2026-12-03,5446.25
Green,ACC-00967,2026-12-10,4802.38
Green,ACC-00967,2026-12-17,5330.4
Green,ACC-00967,2026-12-24,4782.06
Green,ACC-00967,2026-12-31,4613.68
Red,ACC-00968,2026-01-01,0.0
Red,ACC-00968,2026-01-08,0.0
Red,ACC-00968,2026-01-15,0.0
Red,ACC-00968,2026-01-22,0.0
Red,ACC-00968,2026-01-29,0.0
Yellow,ACC-00968,2026-02-05,0.0
Red,ACC-00968,2026-02-12,0.0
Red,ACC-00968,2026-02-19,0.0
Red,ACC-00968,2026-02-26,0.0
Red,ACC-00968,2026-03-05,0.0
Red,ACC-00968,2026-03-12,0.0
Green,ACC-00968,2026-03-19,0.0
Red,ACC-00968,2026-03-26,0.0
Red,ACC-00968,2026-04-02,0.0
Red,ACC-00968,2026-04-09,0.0
Red,ACC-00968,2026-04-16,0.0
Green,ACC-00968,2026-04-23,0.0
Yellow,ACC-00968,2026-04-30,0.0
Red,ACC-00968,2026-05-07,0.0
Red,ACC-00968,2026-05-14,0.0
Red,ACC-00968,2026-05-21,0.0
Red,ACC-00968,2026-05-28,0.0
Red,ACC-00968,2026-06-04,0.0
Red,ACC-00968,2026-06-11,0.0
Red,ACC-00968,2026-06-18,0.0
Red,ACC-00968,2026-06-25,0.0
Red,ACC-00968,2026-07-02,0.0
Red,ACC-00968,2026-07-09,0.0
Red,ACC-00968,2026-07-16,0.0
Green,ACC-00968,2026-07-23,0.0
Red,ACC-00968,2026-07-30,0.0
Red,ACC-00968,2026-08-06,0.0
Red,ACC-00968,2026-08-13,0.0
Red,ACC-00968,2026-08-20,0.0
Red,ACC-00968,2026-08-27,0.0
Red,ACC-00968,2026-09-03,0.0
Red,ACC-00968,2026-09-10,0.0
Red,ACC-00968,2026-09-17,0.0
Red,ACC-00968,2026-09-24,0.0
Red,ACC-00968,2026-10-01,0.0
Red,ACC-00968,2026-10-08,0.0
Red,ACC-00968,2026-10-15,0.0
Red,ACC-00968,2026-10-22,0.0
Red,ACC-00968,2026-10-29,0.0
Red,ACC-00968,2026-11-05,0.0
Red,ACC-00968,2026-11-12,0.0
Red,ACC-00968,2026-11-19,0.0
Red,ACC-00968,2026-11-26,0.0
Red,ACC-00968,2026-12-03,0.0
Red,ACC-00968,2026-12-10,0.0
Red,ACC-00968,2026-12-17,0.0
Red,ACC-00968,2026-12-24,0.0
Red,ACC-00968,2026-12-31,0.0
Yellow,ACC-00969,2026-01-01,531.18
Yellow,ACC-00969,2026-01-08,568.54
Green,ACC-00969,2026-01-15,555.7
Yellow,ACC-00969,2026-01-22,588.65
Yellow,ACC-00969,2026-01-29,616.01
Green,ACC-00969,2026-02-05,626.46
Green,ACC-00969,2026-02-12,616.54
Green,ACC-00969,2026-02-19,524.53
Green,ACC-00969,2026-02-26,652.07
Yellow,ACC-00969,2026-03-05,520.01
Yellow,ACC-00969,2026-03-12,476.14
Yellow,ACC-00969,2026-03-19,647.78
Yellow,ACC-00969,2026-03-26,657.73
Yellow,ACC-00969,2026-04-02,569.2
Yellow,ACC-00969,2026-04-09,465.12
Yellow,ACC-00969,2026-04-16,570.66
Yellow,ACC-00969,2026-04-23,543.26
Yellow,ACC-00969,2026-04-30,582.24
Yellow,ACC-00969,2026-05-07,671.96
Yellow,ACC-00969,2026-05-14,494.59
Yellow,ACC-00969,2026-05-21,482.24
Yellow,ACC-00969,2026-05-28,562.96
Yellow,ACC-00969,2026-06-04,526.17
Yellow,ACC-00969,2026-06-11,438.58
Yellow,ACC-00969,2026-06-18,476.26
Yellow,ACC-00969,2026-06-25,485.46
Yellow,ACC-00969,2026-07-02,456.44
Yellow,ACC-00969,2026-07-09,539.73
Yellow,ACC-00969,2026-07-16,429.26
Yellow,ACC-00969,2026-07-23,380.69
Yellow,ACC-00969,2026-07-30,523.58
Yellow,ACC-00969,2026-08-06,537.21
Yellow,ACC-00969,2026-08-13,497.53
Yellow,ACC-00969,2026-08-20,463.53
Yellow,ACC-00969,2026-08-27,476.62
Yellow,ACC-00969,2026-09-03,423.74
Yellow,ACC-00969,2026-09-10,396.07
Yellow,ACC-00969,2026-09-17,443.9
Yellow,ACC-00969,2026-09-24,359.03
Yellow,ACC-00969,2026-10-01,399.26
Yellow,ACC-00969,2026-10-08,387.89
Yellow,ACC-00969,2026-10-15,334.35
Yellow,ACC-00969,2026-10-22,442.85
Yellow,ACC-00969,2026-10-29,339.09
Yellow,ACC-00969,2026-11-05,286.56
Yellow,ACC-00969,2026-11-12,289.33
Yellow,ACC-00969,2026-11-19,302.13
Yellow,ACC-00969,2026-11-26,263.87
Yellow,ACC-00969,2026-12-03,284.19
Yellow,ACC-00969,2026-12-10,315.13
Yellow,ACC-00969,2026-12-17,349.82
Yellow,ACC-00969,2026-12-24,314.93
Yellow,ACC-00969,2026-12-31,352.08
Green,ACC-00970,2026-01-01,357.52
Yellow,ACC-00970,2026-01-08,407.17
Yellow,ACC-00970,2026-01-15,379.45
Yellow,ACC-00970,2026-01-22,342.12
Yellow,ACC-00970,2026-01-29,324.85
Yellow,ACC-00970,2026-02-05,339.02
Yellow,ACC-00970,2026-02-12,370.54
Red,ACC-00970,2026-02-19,400.28
Yellow,ACC-00970,2026-02-26,365.62
Yellow,ACC-00970,2026-03-05,452.32
Yellow,ACC-00970,2026-03-12,352.16
Yellow,ACC-00970,2026-03-19,356.69
Yellow,ACC-00970,2026-03-26,364.54
Yellow,ACC-00970,2026-04-02,356.44
Yellow,ACC-00970,2026-04-09,486.68
Red,ACC-00970,2026-04-16,482.33
Yellow,ACC-00970,2026-04-23,388.3
Yellow,ACC-00970,2026-04-30,333.85
Yellow,ACC-00970,2026-05-07,373.01
Yellow,ACC-00970,2026-05-14,422.18
Yellow,ACC-00970,2026-05-21,330.26
Yellow,ACC-00970,2026-05-28,440.14
Yellow,ACC-00970,2026-06-04,338.43
Yellow,ACC-00970,2026-06-11,458.42
Yellow,ACC-00970,2026-06-18,442.64
Yellow,ACC-00970,2026-06-25,394.59
Yellow,ACC-00970,2026-07-02,357.79
Yellow,ACC-00970,2026-07-09,449.51
Yellow,ACC-00970,2026-07-16,339.66
Red,ACC-00970,2026-07-23,338.32
Yellow,ACC-00970,2026-07-30,387.7
Yellow,ACC-00970,2026-08-06,381.27
Yellow,ACC-00970,2026-08-13,327.71
Yellow,ACC-00970,2026-08-20,441.09
Yellow,ACC-00970,2026-08-27,406.16
Yellow,ACC-00970,2026-09-03,320.67
Yellow,ACC-00970,2026-09-10,389.83
Yellow,ACC-00970,2026-09-17,411.9
Red,ACC-00970,2026-09-24,424.16
Red,ACC-00970,2026-10-01,421.15
Yellow,ACC-00970,2026-10-08,344.23
Yellow,ACC-00970,2026-10-15,352.81
Yellow,ACC-00970,2026-10-22,375.73
Yellow,ACC-00970,2026-10-29,393.97
Yellow,ACC-00970,2026-11-05,339.83
Yellow,ACC-00970,2026-11-12,466.97
Yellow,ACC-00970,2026-11-19,333.84
Yellow,ACC-00970,2026-11-26,483.9
Yellow,ACC-00970,2026-12-03,335.55
Yellow,ACC-00970,2026-12-10,357.03
Yellow,ACC-00970,2026-12-17,363.32
Green,ACC-00970,2026-12-24,472.07
Yellow,ACC-00970,2026-12-31,452.45
Green,ACC-00971,2026-01-01,525.58
Green,ACC-00971,2026-01-08,414.86
Green,ACC-00971,2026-01-15,401.13
Green,ACC-00971,2026-01-22,389.96
Green,ACC-00971,2026-01-29,428.05
Green,ACC-00971,2026-02-05,472.53
Green,ACC-00971,2026-02-12,412.95
Green,ACC-00971,2026-02-19,439.59
Green,ACC-00971,2026-02-26,527.15
Green,ACC-00971,2026-03-05,411.76
Green,ACC-00971,2026-03-12,439.25
Red,ACC-00971,2026-03-19,401.53
Green,ACC-00971,2026-03-26,422.66
Green,ACC-00971,2026-04-02,456.85
Green,ACC-00971,2026-04-09,372.52
Green,ACC-00971,2026-04-16,428.86
Green,ACC-00971,2026-04-23,437.22
Green,ACC-00971,2026-04-30,437.74
Green,ACC-00971,2026-05-07,330.62
Green,ACC-00971,2026-05-14,351.41
Green,ACC-00971,2026-05-21,305.56
Green,ACC-00971,2026-05-28,392.58
Green,ACC-00971,2026-06-04,377.03
Green,ACC-00971,2026-06-11,401.03
Green,ACC-00971,2026-06-18,354.44
Green,ACC-00971,2026-06-25,309.21
Green,ACC-00971,2026-07-02,395.96
Green,ACC-00971,2026-07-09,314.96
Green,ACC-00971,2026-07-16,304.58
Green,ACC-00971,2026-07-23,341.46
Green,ACC-00971,2026-07-30,291.29
Red,ACC-00971,2026-08-06,0.0
Red,ACC-00971,2026-08-13,0.0
Red,ACC-00971,2026-08-20,0.0
Red,ACC-00971,2026-08-27,0.0
Red,ACC-00971,2026-09-03,0.0
Red,ACC-00971,2026-09-10,0.0
Red,ACC-00971,2026-09-17,0.0
Red,ACC-00971,2026-09-24,0.0
Red,ACC-00971,2026-10-01,0.0
Red,ACC-00971,2026-10-08,0.0
Red,ACC-00971,2026-10-15,0.0
Red,ACC-00971,2026-10-22,0.0
Red,ACC-00971,2026-10-29,0.0
Red,ACC-00971,2026-11-05,0.0
Red,ACC-00971,2026-11-12,0.0
Red,ACC-00971,2026-11-19,0.0
Red,ACC-00971,2026-11-26,0.0
Red,ACC-00971,2026-12-03,0.0
Red,ACC-00971,2026-12-10,0.0
Red,ACC-00971,2026-12-17,0.0
Red,ACC-00971,2026-12-24,0.0
Red,ACC-00971,2026-12-31,0.0
Green,ACC-00972,2026-01-01,814.46
Green,ACC-00972,2026-01-08,792.72
Green,ACC-00972,2026-01-15,873.13
Green,ACC-00972,2026-01-22,938.12
Green,ACC-00972,2026-01-29,825.92
Green,ACC-00972,2026-02-05,604.48
Green,ACC-00972,2026-02-12,774.32
Green,ACC-00972,2026-02-19,782.66
Green,ACC-00972,2026-02-26,575.56
Green,ACC-00972,2026-03-05,832.63
Green,ACC-00972,2026-03-12,822.61
Yellow,ACC-00972,2026-03-19,817.16
Green,ACC-00972,2026-03-26,880.41
Green,ACC-00972,2026-04-02,899.25
Green,ACC-00972,2026-04-09,805.98
Green,ACC-00972,2026-04-16,830.41
Green,ACC-00972,2026-04-23,642.87
Green,ACC-00972,2026-04-30,696.3
Green,ACC-00972,2026-05-07,898.27
Green,ACC-00972,2026-05-14,696.93
Green,ACC-00972,2026-05-21,773.66
Green,ACC-00972,2026-05-28,721.5
Green,ACC-00972,2026-06-04,734.36
Green,ACC-00972,2026-06-11,631.71
Green,ACC-00972,2026-06-18,649.71
Green,ACC-00972,2026-06-25,685.13
Green,ACC-00972,2026-07-02,647.61
Green,ACC-00972,2026-07-09,759.13
Green,ACC-00972,2026-07-16,728.34
Green,ACC-00972,2026-07-23,897.82
Green,ACC-00972,2026-07-30,714.16
Red,ACC-00972,2026-08-06,781.24
Green,ACC-00972,2026-08-13,1006.16
Green,ACC-00972,2026-08-20,970.23
Green,ACC-00972,2026-08-27,904.33
Green,ACC-00972,2026-09-03,881.16
Green,ACC-00972,2026-09-10,839.01
Green,ACC-00972,2026-09-17,782.33
Green,ACC-00972,2026-09-24,704.45
Green,ACC-00972,2026-10-01,858.06
Green,ACC-00972,2026-10-08,668.34
Green,ACC-00972,2026-10-15,836.71
Green,ACC-00972,2026-10-22,874.93
Green,ACC-00972,2026-10-29,747.21
Green,ACC-00972,2026-11-05,843.57
Green,ACC-00972,2026-11-12,683.76
Green,ACC-00972,2026-11-19,632.15
Green,ACC-00972,2026-11-26,796.3
Green,ACC-00972,2026-12-03,725.5
Green,ACC-00972,2026-12-10,698.95
Green,ACC-00972,2026-12-17,843.55
Green,ACC-00972,2026-12-24,805.41
Green,ACC-00972,2026-12-31,765.08
Green,ACC-00973,2026-01-01,1141.74
Green,ACC-00973,2026-01-08,1078.48
Green,ACC-00973,2026-01-15,847.36
Green,ACC-00973,2026-01-22,1035.63
Green,ACC-00973,2026-01-29,893.78
Green,ACC-00973,2026-02-05,1108.66
Green,ACC-00973,2026-02-12,870.38
Green,ACC-00973,2026-02-19,990.99
Green,ACC-00973,2026-02-26,869.17
Green,ACC-00973,2026-03-05,1071.23
Green,ACC-00973,2026-03-12,853.95
Green,ACC-00973,2026-03-19,889.22
Green,ACC-00973,2026-03-26,946.39
Green,ACC-00973,2026-04-02,879.56
Green,ACC-00973,2026-04-09,1048.51
Green,ACC-00973,2026-04-16,889.1
Green,ACC-00973,2026-04-23,770.29
Green,ACC-00973,2026-04-30,1016.78
Green,ACC-00973,2026-05-07,889.71
Green,ACC-00973,2026-05-14,908.88
Green,ACC-00973,2026-05-21,725.33
Green,ACC-00973,2026-05-28,695.26
Yellow,ACC-00973,2026-06-04,706.18
Yellow,ACC-00973,2026-06-11,669.59
Yellow,ACC-00973,2026-06-18,761.07
Yellow,ACC-00973,2026-06-25,711.04
Yellow,ACC-00973,2026-07-02,637.62
Yellow,ACC-00973,2026-07-09,903.41
Yellow,ACC-00973,2026-07-16,924.39
Yellow,ACC-00973,2026-07-23,809.15
Yellow,ACC-00973,2026-07-30,816.09
Yellow,ACC-00973,2026-08-06,815.85
Yellow,ACC-00973,2026-08-13,645.56
Yellow,ACC-00973,2026-08-20,829.29
Yellow,ACC-00973,2026-08-27,654.2
Yellow,ACC-00973,2026-09-03,745.14
Yellow,ACC-00973,2026-09-10,616.3
Yellow,ACC-00973,2026-09-17,655.89
Yellow,ACC-00973,2026-09-24,747.52
Yellow,ACC-00973,2026-10-01,595.13
Yellow,ACC-00973,2026-10-08,730.58
Yellow,ACC-00973,2026-10-15,818.3
Yellow,ACC-00973,2026-10-22,616.79
Yellow,ACC-00973,2026-10-29,615.42
Yellow,ACC-00973,2026-11-05,623.34
Yellow,ACC-00973,2026-11-12,504.22
Yellow,ACC-00973,2026-11-19,609.7
Yellow,ACC-00973,2026-11-26,727.67
Yellow,ACC-00973,2026-12-03,666.01
Yellow,ACC-00973,2026-12-10,552.2
Yellow,ACC-00973,2026-12-17,668.39
Yellow,ACC-00973,2026-12-24,481.93
Yellow,ACC-00973,2026-12-31,544.32
Green,ACC-00974,2026-01-01,3827.73
Green,ACC-00974,2026-01-08,3933.28
Green,ACC-00974,2026-01-15,2903.77
Green,ACC-00974,2026-01-22,2964.73
Green,ACC-00974,2026-01-29,3441.55
Green,ACC-00974,2026-02-05,3421.72
Green,ACC-00974,2026-02-12,3043.92
Green,ACC-00974,2026-02-19,3481.36
Green,ACC-00974,2026-02-26,2899.96
Green,ACC-00974,2026-03-05,2429.03
Green,ACC-00974,2026-03-12,2925.71
Green,ACC-00974,2026-03-19,2518.76
Green,ACC-00974,2026-03-26,3478.36
Yellow,ACC-00974,2026-04-02,2863.35
Red,ACC-00974,2026-04-09,3477.48
Yellow,ACC-00974,2026-04-16,2650.23
Yellow,ACC-00974,2026-04-23,2727.87
Yellow,ACC-00974,2026-04-30,2810.26
Green,ACC-00974,2026-05-07,2604.42
Green,ACC-00974,2026-05-14,3495.97
Green,ACC-00974,2026-05-21,2648.78
Green,ACC-00974,2026-05-28,2606.82
Green,ACC-00974,2026-06-04,2993.36
Green,ACC-00974,2026-06-11,3088.71
Green,ACC-00974,2026-06-18,2803.7
Green,ACC-00974,2026-06-25,2852.64
Yellow,ACC-00974,2026-07-02,2888.71
Yellow,ACC-00974,2026-07-09,3390.22
Yellow,ACC-00974,2026-07-16,2463.49
Yellow,ACC-00974,2026-07-23,2889.44
Yellow,ACC-00974,2026-07-30,3131.02
Yellow,ACC-00974,2026-08-06,2650.47
Yellow,ACC-00974,2026-08-13,2953.39
Yellow,ACC-00974,2026-08-20,3133.6
Yellow,ACC-00974,2026-08-27,2264.61
Yellow,ACC-00974,2026-09-03,3140.41
Yellow,ACC-00974,2026-09-10,2792.19
Yellow,ACC-00974,2026-09-17,2760.13
Yellow,ACC-00974,2026-09-24,2947.94
Green,ACC-00974,2026-10-01,3249.76
Green,ACC-00974,2026-10-08,2921.59
Green,ACC-00974,2026-10-15,3461.28
Green,ACC-00974,2026-10-22,2581.51
Green,ACC-00974,2026-10-29,3556.09
Green,ACC-00974,2026-11-05,2646.8
Green,ACC-00974,2026-11-12,3520.41
Green,ACC-00974,2026-11-19,3131.26
Green,ACC-00974,2026-11-26,2639.56
Yellow,ACC-00974,2026-12-03,3188.1
Yellow,ACC-00974,2026-12-10,3341.88
Yellow,ACC-00974,2026-12-17,3405.11
Yellow,ACC-00974,2026-12-24,2497.12
Yellow,ACC-00974,2026-12-31,3188.41
Green,ACC-00975,2026-01-01,692.53
Green,ACC-00975,2026-01-08,771.77
Green,ACC-00975,2026-01-15,738.01
Green,ACC-00975,2026-01-22,771.27
Green,ACC-00975,2026-01-29,678.11
Green,ACC-00975,2026-02-05,748.48
Green,ACC-00975,2026-02-12,717.01
Green,ACC-00975,2026-02-19,560.76
Green,ACC-00975,2026-02-26,744.94
Green,ACC-00975,2026-03-05,594.52
Yellow,ACC-00975,2026-03-12,567.1
Green,ACC-00975,2026-03-19,564.44
Green,ACC-00975,2026-03-26,603.16
Green,ACC-00975,2026-04-02,599.91
Red,ACC-00975,2026-04-09,724.24
Green,ACC-00975,2026-04-16,761.5
Green,ACC-00975,2026-04-23,745.28
Green,ACC-00975,2026-04-30,591.13
Green,ACC-00975,2026-05-07,640.64
Green,ACC-00975,2026-05-14,607.24
Green,ACC-00975,2026-05-21,730.83
Green,ACC-00975,2026-05-28,514.94
Yellow,ACC-00975,2026-06-04,618.23
Yellow,ACC-00975,2026-06-11,585.4
Yellow,ACC-00975,2026-06-18,453.49
Yellow,ACC-00975,2026-06-25,442.17
Yellow,ACC-00975,2026-07-02,680.58
Yellow,ACC-00975,2026-07-09,621.4
Yellow,ACC-00975,2026-07-16,603.48
Yellow,ACC-00975,2026-07-23,562.66
Yellow,ACC-00975,2026-07-30,589.91
Yellow,ACC-00975,2026-08-06,417.93
Yellow,ACC-00975,2026-08-13,532.11
Yellow,ACC-00975,2026-08-20,577.84
Yellow,ACC-00975,2026-08-27,530.81
Yellow,ACC-00975,2026-09-03,529.62
Yellow,ACC-00975,2026-09-10,537.99
Yellow,ACC-00975,2026-09-17,422.69
Yellow,ACC-00975,2026-09-24,491.39
Yellow,ACC-00975,2026-10-01,439.69
Yellow,ACC-00975,2026-10-08,423.29
Yellow,ACC-00975,2026-10-15,413.09
Yellow,ACC-00975,2026-10-22,412.1
Yellow,ACC-00975,2026-10-29,381.67
Yellow,ACC-00975,2026-11-05,429.96
Yellow,ACC-00975,2026-11-12,382.68
Green,ACC-00975,2026-11-19,451.9
Yellow,ACC-00975,2026-11-26,472.42
Yellow,ACC-00975,2026-12-03,339.82
Yellow,ACC-00975,2026-12-10,434.41
Yellow,ACC-00975,2026-12-17,359.2
Yellow,ACC-00975,2026-12-24,358.04
Yellow,ACC-00975,2026-12-31,299.47
Green,ACC-00976,2026-01-01,2038.88
Green,ACC-00976,2026-01-08,1558.69
Yellow,ACC-00976,2026-01-15,1963.61
Green,ACC-00976,2026-01-22,1542.72
Green,ACC-00976,2026-01-29,1597.04
Green,ACC-00976,2026-02-05,2035.41
Green,ACC-00976,2026-02-12,1549.07
Green,ACC-00976,2026-02-19,2010.67
Green,ACC-00976,2026-02-26,2229.77
Green,ACC-00976,2026-03-05,1403.2
Green,ACC-00976,2026-03-12,1936.13
Green,ACC-00976,2026-03-19,1654.43
Green,ACC-00976,2026-03-26,1757.11
Green,ACC-00976,2026-04-02,1432.7
Green,ACC-00976,2026-04-09,1295.33
Green,ACC-00976,2026-04-16,1448.09
Green,ACC-00976,2026-04-23,1805.86
Green,ACC-00976,2026-04-30,1452.87
Green,ACC-00976,2026-05-07,1457.22
Green,ACC-00976,2026-05-14,1811.54
Green,ACC-00976,2026-05-21,1439.94
Green,ACC-00976,2026-05-28,1380.59
Green,ACC-00976,2026-06-04,1587.86
Green,ACC-00976,2026-06-11,1594.35
Green,ACC-00976,2026-06-18,1724.09
Green,ACC-00976,2026-06-25,1855.07
Red,ACC-00976,2026-07-02,2048.92
Green,ACC-00976,2026-07-09,1448.94
Green,ACC-00976,2026-07-16,1704.01
Green,ACC-00976,2026-07-23,1548.01
Green,ACC-00976,2026-07-30,1641.81
Green,ACC-00976,2026-08-06,1730.68
Red,ACC-00976,2026-08-13,1413.55
Green,ACC-00976,2026-08-20,1419.8
Green,ACC-00976,2026-08-27,1904.82
Green,ACC-00976,2026-09-03,1929.12
Green,ACC-00976,2026-09-10,1860.68
Green,ACC-00976,2026-09-17,1800.73
Green,ACC-00976,2026-09-24,1688.06
Green,ACC-00976,2026-10-01,1360.67
Green,ACC-00976,2026-10-08,1327.87
Yellow,ACC-00976,2026-10-15,1663.06
Green,ACC-00976,2026-10-22,1249.02
Green,ACC-00976,2026-10-29,1330.95
Green,ACC-00976,2026-11-05,1284.35
Green,ACC-00976,2026-11-12,1650.19
Green,ACC-00976,2026-11-19,1299.44
Red,ACC-00976,2026-11-26,1513.4
Red,ACC-00976,2026-12-03,1208.14
Green,ACC-00976,2026-12-10,1532.43
Green,ACC-00976,2026-12-17,1590.05
Green,ACC-00976,2026-12-24,1684.06
Green,ACC-00976,2026-12-31,1242.07
Yellow,ACC-00977,2026-01-01,1524.37
Yellow,ACC-00977,2026-01-08,1663.15
Yellow,ACC-00977,2026-01-15,1715.46
Yellow,ACC-00977,2026-01-22,1722.3
Yellow,ACC-00977,2026-01-29,1788.69
Yellow,ACC-00977,2026-02-05,1758.5
Yellow,ACC-00977,2026-02-12,1845.27
Yellow,ACC-00977,2026-02-19,1806.39
Yellow,ACC-00977,2026-02-26,1502.14
Yellow,ACC-00977,2026-03-05,1891.38
Yellow,ACC-00977,2026-03-12,1985.87
Yellow,ACC-00977,2026-03-19,2187.68
Yellow,ACC-00977,2026-03-26,1925.43
Yellow,ACC-00977,2026-04-02,1482.82
Yellow,ACC-00977,2026-04-09,1501.41
Yellow,ACC-00977,2026-04-16,1481.33
Yellow,ACC-00977,2026-04-23,1486.22
Yellow,ACC-00977,2026-04-30,1365.33
Yellow,ACC-00977,2026-05-07,2288.31
Yellow,ACC-00977,2026-05-14,2165.15
Yellow,ACC-00977,2026-05-21,1604.04
Yellow,ACC-00977,2026-05-28,1783.65
Yellow,ACC-00977,2026-06-04,1986.86
Yellow,ACC-00977,2026-06-11,1828.27
Yellow,ACC-00977,2026-06-18,1942.38
Yellow,ACC-00977,2026-06-25,1826.08
Yellow,ACC-00977,2026-07-02,2016.95
Yellow,ACC-00977,2026-07-09,1627.44
Yellow,ACC-00977,2026-07-16,2164.89
Yellow,ACC-00977,2026-07-23,1545.89
Red,ACC-00977,2026-07-30,1941.58
Yellow,ACC-00977,2026-08-06,2199.55
Yellow,ACC-00977,2026-08-13,1704.76
Yellow,ACC-00977,2026-08-20,2239.84
Yellow,ACC-00977,2026-08-27,1842.89
Yellow,ACC-00977,2026-09-03,1500.31
Yellow,ACC-00977,2026-09-10,1719.89
Yellow,ACC-00977,2026-09-17,1419.45
Yellow,ACC-00977,2026-09-24,1540.96
Yellow,ACC-00977,2026-10-01,1973.17
Yellow,ACC-00977,2026-10-08,1987.58
Yellow,ACC-00977,2026-10-15,1708.94
Yellow,ACC-00977,2026-10-22,2145.02
Yellow,ACC-00977,2026-10-29,2049.54
Yellow,ACC-00977,2026-11-05,1669.24
Yellow,ACC-00977,2026-11-12,2171.08
Yellow,ACC-00977,2026-11-19,1913.85
Yellow,ACC-00977,2026-11-26,1600.56
Yellow,ACC-00977,2026-12-03,1926.79
Yellow,ACC-00977,2026-12-10,1925.18
Yellow,ACC-00977,2026-12-17,1875.62
Yellow,ACC-00977,2026-12-24,1685.63
Yellow,ACC-00977,2026-12-31,2203.68
Green,ACC-00978,2026-01-01,2548.42
Green,ACC-00978,2026-01-08,2339.98
Green,ACC-00978,2026-01-15,2013.38
Green,ACC-00978,2026-01-22,2205.96
Green,ACC-00978,2026-01-29,2072.86
